id_transacao,id_cliente,data_transacao,lugar_transacao
280084276,2021,2022-06-27,tienda
433969715,2021,2022-06-10,tienda
611725762,2021,2021-07-13,tienda
365378275,2021,2022-07-07,tienda
586566471,2021,2021-11-19,tienda
517913904,2021,2021-10-20,tienda
215625524,2021,2021-09-05,tienda
333848126,1581,2021-10-10,tienda
859670091,1581,2022-10-14,tienda
874895180,564,2020-08-04,tienda
440602633,564,2020-11-07,tienda
548898439,564,2020-10-05,tienda
328033903,564,2020-10-23,tienda
481640975,564,2020-10-31,tienda
356745719,564,2022-04-06,tienda
784743431,564,2021-08-18,tienda
191492564,564,2021-11-14,tienda
556674606,564,2021-03-07,tienda
512479098,6619,2021-01-02,tienda
459933803,6619,2022-07-24,tienda
373662086,6619,2021-08-09,tienda
350499369,9081,2022-05-18,tienda
725042289,9081,2022-08-18,tienda
415205837,178,2021-02-18,tienda
840114416,178,2021-05-17,tienda
230845625,178,2021-09-12,tienda
813914598,178,2021-06-27,tienda
440019282,178,2022-10-04,tienda
371423384,178,2021-12-24,tienda
400114616,178,2022-06-01,tienda
338732696,178,2021-06-12,tienda
572807848,178,2021-03-31,tienda
281145430,178,2021-08-27,tienda
264184220,178,2022-01-15,tienda
616530113,916,2022-05-09,tienda
794498543,916,2022-10-27,tienda
594580080,916,2022-06-14,tienda
178772792,5512,2022-05-23,tienda
531409360,5512,2022-10-26,tienda
754386366,5512,2022-06-17,tienda
854935737,5512,2022-09-20,tienda
831588706,5512,2022-10-25,tienda
513037846,5512,2022-10-05,tienda
611982735,5512,2022-06-01,tienda
599308433,5512,2022-12-14,tienda
275524334,8970,2020-10-23,tienda
148640765,8970,2021-01-26,tienda
747986921,8970,2021-02-06,tienda
447661792,8970,2022-09-05,tienda
610184556,8970,2020-11-12,tienda
606444936,8970,2020-11-07,tienda
792061278,8970,2021-10-06,tienda
873777849,10581,2020-10-31,tienda
316071012,10581,2020-12-10,tienda
186808881,10581,2022-10-28,tienda
734622129,10581,2021-01-12,tienda
477929994,5300,2021-12-30,tienda
277774807,5300,2022-12-12,tienda
680555922,5154,2021-08-11,tienda
834389452,5154,2022-06-10,tienda
156810009,5154,2022-03-06,tienda
389561137,8346,2020-08-19,tienda
602307934,8346,2020-10-10,tienda
202969810,1676,2021-10-30,tienda
767022747,1676,2021-11-09,tienda
518761277,1676,2022-08-26,tienda
379899059,1676,2021-12-28,tienda
742278137,1676,2022-02-13,tienda
504243245,9286,2020-10-10,tienda
509417917,9286,2021-05-27,tienda
219229525,9286,2022-03-28,tienda
730135422,9286,2021-01-16,tienda
670912165,2426,2020-09-14,tienda
440661462,2426,2021-11-11,tienda
827201413,2426,2021-07-18,tienda
393910291,2426,2021-11-29,tienda
381126857,2426,2021-10-29,tienda
111326136,2426,2021-01-22,tienda
463658967,2426,2020-10-27,tienda
281604020,2426,2021-08-23,tienda
452166405,2426,2021-02-23,tienda
104346016,2426,2021-09-25,tienda
506537808,2426,2021-03-04,tienda
134309556,2426,2022-03-13,tienda
257870571,2426,2021-06-28,tienda
591501925,5172,2021-11-14,tienda
252708147,5172,2022-10-18,tienda
483506596,5172,2022-10-22,tienda
269873450,5172,2022-10-26,tienda
671122184,5172,2022-02-14,tienda
840278714,5172,2022-05-25,tienda
141185720,5172,2022-11-04,tienda
588474059,5562,2021-06-26,tienda
488370719,5562,2021-07-18,tienda
766409464,5562,2021-10-06,tienda
520326029,5562,2022-01-03,tienda
765707585,5562,2021-09-15,tienda
669787643,5562,2021-08-16,tienda
287961677,5562,2022-07-04,tienda
317782145,5562,2021-07-07,tienda
248961562,5562,2022-02-02,tienda
310778566,5562,2022-02-26,tienda
630596349,3436,2022-01-26,tienda
311167227,3436,2022-06-19,tienda
624263453,3436,2022-06-30,tienda
686780263,3921,2020-10-28,tienda
795211951,3921,2022-02-05,tienda
265850220,3921,2021-05-06,tienda
514146503,3921,2021-08-10,tienda
615861461,3403,2020-09-24,tienda
638894929,3403,2021-02-22,tienda
617716981,3403,2021-08-01,tienda
285782537,3403,2021-08-29,tienda
182548541,3403,2022-04-29,tienda
220836625,3403,2020-11-02,tienda
691875626,3403,2021-06-17,tienda
650851306,3403,2020-11-06,tienda
339697997,3403,2021-04-29,tienda
541952128,3403,2022-02-14,tienda
737018177,3403,2021-07-23,tienda
389397458,3403,2021-12-13,tienda
737267556,22,2020-12-03,tienda
570217793,22,2021-03-29,tienda
599681715,22,2021-03-31,tienda
205707251,22,2020-12-05,tienda
183870197,22,2021-10-25,tienda
232024988,10965,2021-02-22,tienda
232183364,10965,2021-09-28,tienda
525018638,10965,2021-09-17,tienda
629025932,10965,2021-06-16,tienda
463129456,10965,2022-02-11,tienda
822534731,10965,2021-07-17,tienda
865659298,10965,2021-04-16,tienda
861057550,10965,2022-03-28,tienda
251056433,10965,2021-09-12,tienda
154172924,10965,2021-05-03,tienda
871988674,10965,2021-06-04,tienda
247608212,10965,2021-07-30,tienda
464103291,10965,2022-01-24,tienda
647876019,9426,2021-01-12,tienda
169301182,9426,2021-09-26,tienda
602789172,9426,2021-06-10,tienda
750362332,6605,2021-11-27,tienda
207762625,6605,2022-09-17,tienda
702629205,6605,2022-09-07,tienda
446998152,6605,2022-05-04,tienda
503468197,6605,2021-12-27,tienda
887806165,6605,2022-10-08,tienda
747165387,3136,2021-04-13,tienda
532479299,3136,2022-01-08,tienda
630054801,3136,2022-01-27,tienda
514825611,3136,2021-06-13,tienda
728805421,3136,2022-04-20,tienda
139727550,3136,2021-05-21,tienda
817188756,3136,2021-08-26,tienda
548446157,3136,2021-05-07,tienda
569093354,3136,2021-05-30,tienda
306870911,3136,2021-07-20,tienda
386326949,3136,2021-10-20,tienda
828053893,8737,2022-04-05,tienda
469633111,8737,2022-04-08,tienda
436195923,8737,2022-07-20,tienda
433627423,11088,2021-04-21,tienda
851300432,11088,2021-06-24,tienda
276810694,11088,2021-07-06,tienda
229012526,11088,2021-06-14,tienda
394723895,716,2022-05-22,tienda
648244245,716,2022-06-12,tienda
418453331,716,2022-07-27,tienda
432085794,716,2022-07-18,tienda
235355610,716,2022-09-13,tienda
159746896,716,2022-12-02,tienda
679832503,716,2022-11-22,tienda
635893349,716,2022-06-16,tienda
157525157,716,2022-12-07,tienda
698273594,716,2022-10-03,tienda
587199590,716,2022-11-11,tienda
346998691,466,2021-04-03,tienda
224138599,466,2022-01-26,tienda
363778845,466,2022-05-26,tienda
492823695,466,2022-06-03,tienda
763861356,466,2021-06-10,tienda
243363215,466,2021-07-09,tienda
806888846,466,2022-03-17,tienda
806282652,466,2022-08-04,tienda
717436880,466,2021-05-18,tienda
817219244,466,2022-05-19,tienda
676124030,466,2022-01-06,tienda
592539524,466,2021-10-22,tienda
294949887,466,2021-11-28,tienda
847203713,9135,2020-08-06,tienda
655436148,9135,2020-11-18,tienda
358117932,10623,2021-11-15,tienda
147255816,10623,2022-12-27,tienda
603025474,10623,2022-08-02,tienda
592865374,8151,2020-12-29,tienda
472471099,8151,2021-08-10,tienda
587237202,8151,2021-09-01,tienda
698811592,5140,2020-08-24,tienda
440654633,5140,2020-10-19,tienda
322420437,5140,2020-11-06,tienda
718712242,5140,2021-07-17,tienda
784426808,5140,2022-02-01,tienda
371688946,5140,2020-11-04,tienda
773320991,5140,2020-11-03,tienda
392364394,5140,2021-09-15,tienda
247828939,5140,2022-08-22,tienda
306659607,5140,2021-03-10,tienda
211392247,5140,2021-12-21,tienda
767233000,5140,2021-05-17,tienda
337664401,10160,2021-06-21,tienda
380883603,10160,2021-12-30,tienda
367433908,10160,2021-09-01,tienda
263336371,4945,2020-11-07,tienda
453588860,4945,2021-07-28,tienda
799240182,4945,2021-03-29,tienda
672927733,4945,2021-04-14,tienda
523029611,4945,2020-11-11,tienda
515080159,4945,2022-01-20,tienda
872217882,4945,2021-05-16,tienda
675307538,4945,2021-02-27,tienda
455731221,4945,2021-09-30,tienda
707790834,4945,2021-01-26,tienda
395596345,4945,2022-03-23,tienda
239961120,4945,2021-12-13,tienda
722683452,10584,2021-12-02,tienda
719769635,10584,2022-04-25,tienda
730818572,10584,2022-02-18,tienda
492308332,10584,2022-12-10,tienda
525442570,10584,2022-02-08,tienda
418162401,10584,2022-06-21,tienda
762640556,10584,2022-09-28,tienda
704081862,10584,2022-10-17,tienda
893826768,6071,2021-07-19,tienda
780283643,6071,2021-12-26,tienda
355176439,6071,2021-10-27,tienda
803717453,6071,2021-12-08,tienda
226080310,6071,2022-10-06,tienda
181232091,6071,2021-07-24,tienda
196988691,6071,2021-09-01,tienda
691542408,6071,2022-04-20,tienda
216044240,6071,2022-02-12,tienda
853503831,6071,2021-10-07,tienda
420403791,6071,2021-09-13,tienda
866231797,3386,2021-06-21,tienda
709154465,3386,2021-07-05,tienda
272338789,3386,2022-06-30,tienda
699765542,3386,2021-10-02,tienda
419783648,8939,2020-12-16,tienda
861120368,8939,2021-08-08,tienda
783816975,8939,2021-12-28,tienda
477869020,8939,2021-07-29,tienda
634045051,8939,2021-07-20,tienda
430167222,8939,2022-03-06,tienda
781002312,8939,2021-05-25,tienda
739349652,8939,2021-01-11,tienda
812602919,8939,2021-01-26,tienda
315757568,8939,2021-06-20,tienda
146713241,8939,2021-03-23,tienda
744333112,8939,2021-09-22,tienda
807633887,9925,2021-05-25,tienda
363738213,9925,2022-01-10,tienda
719780405,9925,2022-04-20,tienda
355182751,4320,2021-03-28,tienda
352089574,4320,2022-04-18,tienda
189889776,4320,2021-05-28,tienda
404933083,4320,2022-10-07,tienda
233713108,4320,2021-04-20,tienda
783374197,4320,2021-06-13,tienda
530888050,4320,2022-03-25,tienda
834737031,4320,2021-06-04,tienda
655768497,4320,2022-02-21,tienda
445453155,4320,2022-01-27,tienda
813717067,4320,2022-08-20,tienda
405288159,4320,2021-06-19,tienda
584597568,5389,2021-10-20,tienda
582112376,5389,2022-02-25,tienda
441604963,5389,2021-12-30,tienda
645647001,5389,2022-06-10,tienda
763985790,5389,2021-12-27,tienda
684869113,6036,2022-03-17,tienda
726585688,6036,2022-08-10,tienda
644280936,6036,2022-06-29,tienda
336638844,6036,2022-10-18,tienda
234816786,6036,2022-07-17,tienda
255819678,6036,2022-06-12,tienda
444061856,6036,2022-04-06,tienda
262841470,182,2021-05-11,tienda
778467084,182,2022-07-11,tienda
360839054,182,2021-08-14,tienda
730648221,182,2022-10-11,tienda
608947434,182,2021-07-17,tienda
703434158,203,2021-04-14,tienda
465913494,203,2021-05-02,tienda
777362272,203,2021-05-24,tienda
194787462,203,2022-10-05,tienda
530586856,203,2021-05-13,tienda
623764157,203,2021-08-24,tienda
272953451,203,2021-07-28,tienda
133613297,203,2022-04-21,tienda
215076225,203,2021-06-08,tienda
503884614,11025,2021-02-03,tienda
146921533,11025,2021-12-20,tienda
667727437,11025,2022-05-22,tienda
649426771,10203,2021-06-30,tienda
880758899,10203,2021-09-28,tienda
820352840,10203,2021-07-15,tienda
197479017,4607,2021-08-23,tienda
887661264,4607,2021-09-18,tienda
876297639,4607,2022-03-10,tienda
648505546,4607,2021-12-11,tienda
520837884,4607,2021-12-09,tienda
160209821,4607,2022-01-28,tienda
242845138,4607,2021-11-11,tienda
284660326,3711,2022-03-01,tienda
245290007,3711,2022-03-21,tienda
725135876,3711,2022-04-23,tienda
830141173,3711,2022-10-18,tienda
283034098,3711,2022-07-21,tienda
703328591,3711,2022-03-02,tienda
801992194,3711,2022-12-09,tienda
661652225,3711,2022-05-09,tienda
271836409,3711,2022-04-13,tienda
297346631,3711,2022-08-27,tienda
660401767,3696,2022-01-27,tienda
552718870,3696,2022-05-26,tienda
465828350,3696,2022-04-02,tienda
419267695,2532,2022-03-01,tienda
186239596,2532,2022-06-22,tienda
134996497,2532,2022-04-11,tienda
551025799,2532,2022-04-27,tienda
134783283,2532,2022-08-24,tienda
524072570,2532,2022-06-29,tienda
308698406,9214,2021-08-16,tienda
662469906,9214,2021-10-08,tienda
891596054,9214,2021-09-23,tienda
495295902,9214,2021-12-30,tienda
526181246,9214,2022-01-02,tienda
689268804,9214,2021-10-05,tienda
605599484,4943,2020-09-30,tienda
417185838,4943,2020-12-30,tienda
317443887,4943,2021-02-26,tienda
279395956,4943,2021-07-17,tienda
598456177,4943,2021-07-31,tienda
498869627,4943,2021-04-07,tienda
300142623,4943,2021-01-30,tienda
280011669,4943,2021-03-16,tienda
604567726,4943,2020-12-12,tienda
165995037,35,2020-09-08,tienda
573756252,35,2020-09-30,tienda
137355845,35,2020-11-15,tienda
434960562,2258,2020-12-04,tienda
466662796,2258,2022-11-15,tienda
279566042,2258,2022-05-04,tienda
593540658,4322,2021-11-27,tienda
280143597,4322,2022-10-19,tienda
136966687,4322,2022-04-27,tienda
815147081,4322,2022-05-24,tienda
855854046,4322,2021-11-29,tienda
653524462,4322,2022-05-06,tienda
155267454,4322,2022-07-23,tienda
324098367,4322,2022-06-05,tienda
277465022,4322,2022-12-29,tienda
421502547,4322,2022-04-08,tienda
490107471,713,2022-06-08,tienda
238770451,713,2022-12-08,tienda
476704308,713,2022-10-07,tienda
435888163,713,2022-07-08,tienda
647454834,713,2022-11-03,tienda
235780838,713,2022-06-21,tienda
335373738,4702,2020-08-12,tienda
178828763,4702,2022-04-27,tienda
148746558,4702,2020-10-02,tienda
771138115,4702,2020-09-27,tienda
254820289,3281,2021-11-03,tienda
749953666,3281,2022-02-18,tienda
221981902,3281,2022-11-02,tienda
793827689,3281,2022-03-27,tienda
211791116,3281,2021-12-09,tienda
269981023,3281,2022-04-05,tienda
163897887,3281,2022-01-21,tienda
293742709,3281,2022-11-07,tienda
544367392,702,2021-02-15,tienda
144560859,702,2021-07-07,tienda
232040738,702,2021-08-26,tienda
221875342,702,2021-10-09,tienda
611556253,702,2021-03-15,tienda
626660371,702,2021-12-31,tienda
351327655,702,2021-12-23,tienda
827714443,702,2022-01-13,tienda
108400980,2004,2021-09-18,tienda
535328078,2004,2022-07-15,tienda
370475271,2004,2021-10-06,tienda
790827546,2004,2022-04-23,tienda
881751235,2004,2021-12-01,tienda
833204937,4769,2022-06-18,tienda
679451702,4769,2022-07-26,tienda
880635653,4769,2022-07-31,tienda
380115947,4769,2022-06-19,tienda
234682224,4769,2022-06-28,tienda
499890746,4769,2022-12-24,tienda
460420957,4437,2021-04-24,tienda
584303250,4437,2021-06-18,tienda
711136423,4437,2021-09-16,tienda
686188173,4437,2021-08-21,tienda
558638848,4437,2021-05-22,tienda
403832575,8724,2021-06-17,tienda
479203253,8724,2021-10-12,tienda
825780655,8724,2021-09-22,tienda
662636647,10741,2021-04-11,tienda
687385525,10741,2022-07-24,tienda
202583929,10741,2021-04-18,tienda
802890116,10741,2022-05-11,tienda
246912865,10741,2021-08-30,tienda
383843704,1991,2022-01-18,tienda
707408134,1991,2022-02-18,tienda
390796356,1991,2022-08-04,tienda
730082149,6931,2022-02-15,tienda
803741992,6931,2022-11-06,tienda
305709341,6931,2022-08-04,tienda
863483241,6931,2022-11-04,tienda
261742046,11096,2021-08-08,tienda
769248315,11096,2021-11-22,tienda
441099286,11096,2022-07-27,tienda
468284125,11096,2022-02-15,tienda
872469262,11096,2021-12-16,tienda
304060909,11096,2021-09-09,tienda
615259988,11096,2022-04-13,tienda
876933697,304,2021-12-23,tienda
277203995,304,2022-01-05,tienda
802896349,304,2022-12-16,tienda
223402433,3665,2021-11-07,tienda
433214997,3665,2022-02-07,tienda
604312648,3665,2022-12-22,tienda
133522225,10591,2020-08-06,tienda
421372988,10591,2022-08-06,tienda
541170958,10591,2022-04-05,tienda
729650127,10591,2022-06-15,tienda
662569881,5036,2020-11-28,tienda
666618937,5036,2022-01-10,tienda
288631937,5036,2021-11-22,tienda
526973985,5547,2021-08-07,tienda
759643839,5547,2022-08-23,tienda
119756783,5547,2022-02-15,tienda
576590798,5547,2022-01-27,tienda
603094741,5547,2022-02-13,tienda
322525671,5547,2022-06-09,tienda
463017537,7822,2021-06-04,tienda
225739796,7822,2021-10-26,tienda
368176865,7822,2022-06-09,tienda
679551598,7822,2022-05-30,tienda
686374492,7822,2021-11-24,tienda
357263281,7822,2021-07-21,tienda
598637112,7822,2022-06-15,tienda
463523937,7822,2022-11-06,tienda
811690704,8541,2022-03-08,tienda
595762751,8541,2022-08-11,tienda
782117502,8541,2022-11-25,tienda
114798222,8541,2022-11-13,tienda
769754179,10955,2022-01-07,tienda
117970988,10955,2022-11-24,tienda
891041897,10955,2022-09-24,tienda
559468621,10955,2022-06-22,tienda
714600148,4368,2021-12-03,tienda
271694298,4368,2021-12-16,tienda
613296029,4368,2022-12-10,tienda
321855977,4368,2022-09-09,tienda
754051210,9671,2022-01-26,tienda
215202061,9671,2022-11-03,tienda
475602588,2256,2022-03-29,tienda
668783758,2256,2022-06-30,tienda
594937125,2256,2022-05-18,tienda
378064917,4279,2022-03-31,tienda
727193473,4279,2022-04-18,tienda
346408256,4279,2022-04-20,tienda
145987511,5371,2022-04-08,tienda
520223608,5371,2022-07-10,tienda
508413378,9240,2022-02-07,tienda
858651410,9240,2022-12-28,tienda
690921898,9240,2022-03-08,tienda
566852200,9240,2022-05-24,tienda
110919580,9240,2022-03-02,tienda
449564850,9240,2022-03-16,tienda
438792663,9240,2022-11-05,tienda
822359996,9240,2022-03-09,tienda
643174101,9460,2021-04-18,tienda
390235770,9460,2021-09-18,tienda
878167861,9504,2021-11-06,tienda
817658658,9504,2022-01-21,tienda
546956182,9504,2022-03-20,tienda
834126239,9504,2021-11-16,tienda
206272128,9504,2022-12-12,tienda
120601237,9504,2021-11-11,tienda
767653339,9504,2022-10-19,tienda
593018651,9504,2022-06-23,tienda
773735000,9504,2022-09-24,tienda
340282039,9504,2022-01-20,tienda
363121422,9504,2022-11-04,tienda
499021585,9504,2022-04-19,tienda
580127348,9504,2022-11-28,tienda
881666622,8692,2020-09-12,tienda
742934839,8692,2021-04-17,tienda
356371279,8692,2021-08-28,tienda
774997876,8692,2020-10-29,tienda
557803286,8692,2020-09-23,tienda
361879489,448,2021-03-01,tienda
450045508,448,2021-10-30,tienda
263652762,448,2022-02-28,tienda
542648131,448,2021-10-21,tienda
548572090,448,2021-06-28,tienda
566487452,448,2021-03-16,tienda
886452965,448,2022-04-09,tienda
148316986,448,2022-05-10,tienda
432121231,448,2022-04-02,tienda
495018872,448,2021-11-08,tienda
234934795,448,2022-02-26,tienda
736359270,8314,2021-04-05,tienda
236776063,8314,2022-06-08,tienda
416802965,8314,2022-04-28,tienda
787590609,8314,2021-07-29,tienda
723429469,8314,2021-08-15,tienda
746540441,8314,2022-01-23,tienda
651498209,8314,2021-08-18,tienda
892677900,8420,2021-08-03,tienda
117513692,8420,2022-05-16,tienda
898761228,8420,2021-12-31,tienda
720026456,8420,2021-09-13,tienda
794956209,3174,2021-05-22,tienda
321649497,3174,2021-08-06,tienda
847730743,3174,2021-08-09,tienda
795159048,3174,2021-07-24,tienda
197782372,7685,2021-09-09,tienda
867859066,7685,2021-12-29,tienda
846374702,7685,2021-09-25,tienda
749906486,7685,2021-11-26,tienda
371526113,3179,2021-06-16,tienda
894796429,3179,2022-02-15,tienda
526128233,3179,2022-01-31,tienda
376978153,3179,2022-01-11,tienda
763799270,3179,2022-05-18,tienda
758391008,3179,2021-10-24,tienda
612133635,3179,2021-12-05,tienda
140860011,9780,2021-06-25,tienda
636522734,9780,2021-07-03,tienda
165551098,9780,2021-07-27,tienda
192924972,9780,2022-03-28,tienda
237339421,9780,2021-06-27,tienda
449387222,9780,2021-12-27,tienda
446771920,9780,2022-06-22,tienda
170795851,9780,2021-07-13,tienda
773587163,9780,2021-07-26,tienda
728794283,9780,2021-10-13,tienda
834274159,9780,2021-12-17,tienda
251077886,9780,2022-01-18,tienda
745188743,9780,2022-06-23,tienda
405896208,10681,2022-01-15,tienda
688080254,10681,2022-05-11,tienda
785588554,10681,2022-08-15,tienda
574797285,10681,2022-03-05,tienda
476883819,10681,2022-11-15,tienda
713217081,10681,2022-07-03,tienda
767538634,10681,2022-09-09,tienda
290362641,10681,2022-05-13,tienda
733203226,10681,2022-04-30,tienda
337014460,10681,2022-05-28,tienda
882220387,10681,2022-05-05,tienda
159171493,10681,2022-12-24,tienda
428912934,10232,2021-11-05,tienda
366250672,10232,2021-12-20,tienda
549829058,10232,2021-12-04,tienda
757215732,10232,2022-06-01,tienda
496925064,10232,2022-02-26,tienda
619677250,10232,2021-11-21,tienda
353801576,10232,2022-01-27,tienda
241686302,4184,2022-06-07,tienda
895404642,4184,2022-11-10,tienda
232236243,4184,2022-10-21,tienda
530087321,4184,2022-08-31,tienda
407672069,4184,2022-08-26,tienda
660132841,9120,2020-12-05,tienda
553064980,9120,2021-07-03,tienda
699797403,9120,2021-06-17,tienda
748423806,9120,2021-09-25,tienda
258171003,9120,2020-12-06,tienda
210164238,9120,2022-04-01,tienda
559709839,9120,2021-08-23,tienda
